source,text,review_rating,name,review_date,length_of_stay,traveler_type,total_rating,total_reviews
tripadvisor,"Huge room with full kitchen. Modern and well located, very close to the beach and not far from Lincoln Road. The pool is not so nice as Loews's but I would still chose Boulan over Loews. Staff are very kind and nice to the guests. Love it!",10.0,ThiFolador,2014-12-11,,,7.4,1201
tripadvisor,"We booked this for a girls trip to Miami and it was the perfect hotel, clean, well decorated, and in a great location. I loved how spacious the room was and having a kitchen really makes it feel more like a vacation home than a hotel. We had an issue with the wifi and the staff was helpful in getting it resolved quickly, overall a great place to stay and would definitely stay again when in Miami.",8.0,SistersWithSuitcases,2015-01-03,,Family,7.4,1201
tripadvisor,"We wound up in Sobe unexpectedly and the usual suspects were booked( W, Delano etc) checked into the last room at shore club and had to leave as the room was truly the size of a closet But The staff was great I must say. 
Fast forward to Boulan more of a condo than a hotel and more 3+ stars than 5 but was very large for the area and was furnished ok. Needs work on cleanliness, walls were dirty Patio was not really furnished as the furniture had no cushions and the paint was peeling. Nice bathroom and kitchen. If you are used to 5 star hotels you will have issues here. You must note there are no services here as well. If you are looking for location and space at a bargain price then this will work for you.",6.0,TraveleroneWorld,2015-01-16,,,7.4,1201
tripadvisor,"We spent 8 nights from Dec 31 to Jan 8. Hotel is nice with all we could want in Miami Beach, from swimming pool, gym room to beach service. Although they could have a restaurant with room service we did not miss it as we chose to use the complete and modern kitchen in our apt. The room was huge, nice living room with dining room and kitchen, washer and dryer, 1 and 1/2 baths, closer, bath tube, rain shower and a very pleasant and modern decoration. We do not rate as excellent only because our check in and check out both took quite some time, but since Hotel re-opened and is quite new, I am sure they will correct and improve this...",8.0,ChiccoV_65,2015-01-16,,,7.4,1201
tripadvisor,"We`ve stayed overnight at Boulan, considering that it was supposed to be a beach hotel and well located in Miami Beach. However, our experience was very bad. We arrived late at night, and didn`t receive the information that before going to the beach I was supposed to go through the reception and claim a paper. So, we went (just to stay 30 minutes at the beach, before checking out) and the guy was rude. Obviously, it was not worth it to go back at the reception (the hotel is not in the beach, but a good walk away), considering our time limitation. The wifi didn`t worked at all also. When I reported to the managerial staff that we didn`t use any amenities offered by the hotel, she insisted in charging an extra U$ 40 as a resort fee!!!! Very abusive price, considering that I didn`t use any resort service!!!
The bellboy and other supporting staff are very polite. My critiques are related to the reservation manager that show no respect for the costumer quality of hotel stay.
The hotel is supposed to be modern and has a good room design. However, there is no maintenance and things are deteriorating. 
The official photos mislead, because the hotel is far away from the beach and the entrance is not even located in Lincoln St. 
Nothing compare to places like Delano`s, with a similar price, but an expressive good service.",2.0,Alketa P,2015-01-24,,Family,7.4,1201
tripadvisor,"This was our second stay at Boulan and we were just as impressed as we were the first time.  First off, the staff is always very friendly and attentive.  Alex and Yesenia along with the rest of the staff were amazing; always polite and helpful they really go the extra mile to make your stay enjoyable. The property is impeccable and the rooms are very large, clean, and chic with an unmistakable Art Deco feel.  From the gourmet kitchen to the huge bathrooms with separate shower and tub you know you are in a very upscale hotel with a condo feel.  Location, value and great service make this the only place we stay in South Beach.  Can't wait to come back soon!!!",10.0,A K,2015-01-24,,Solo,7.4,1201
tripadvisor,"There was confusion about our reservation and they were so accomidating and helpful from the second we walked through the door. Service was beyond impeccable, Hotel was lovely and clean and Javier at the front desk especially but also everyone else we encountered was so kind and amazing! I will stay here any time i come back! I loved everything about it---- especially the espresso in the rooms :) They made us feel so great every time we needed anything--- I never write a review on anything but I felt the need to let them know how amazing our stay was!! thank you!",10.0,Jamie T,2015-02-03,,Group,7.4,1201
tripadvisor,"First, let me say, it isn't located on 2000 Collins Ave, it's actually on 21st street. Upon arriving, way after check in, midnight, there were two men at the check in desk.  They were casually dressed, so at first it seemed shady.  There was questions we had that they couldn't answwe right away, and answers that were unsure of. Anyways, we had two young toddlers with us and booker, one of the guys, was fantastic help.  He brought everything up for us and we had a lot of stuff.  

The room was exactly how it was pictured.  Loved the kitchenette.  Dishwasher, stove, microwave, full fridge, it had everything. Just missing a sponge to wash the dishes. The room overall was very nice. 
We ordered a crib for the room for my young daughter and it is almost a full size crib. It was awesome to have! Love that they had that option. 
Their pool on the rooftop isn't heated but they do have a hot tub. They have cabana style beds and lounge chairs as well. Which makes this hotel stand out.  They have their own private beach as well. When you want to go to the beach, you go downstairs and they'll give you two vouchers for chairs and umbrella
There isn't any parking only valet, and that is $36 a night. We didn't get to wake up early enough for the free breakfast but it isn't in the Boulan hotel it is actually in another hotel. One around the corner. 
The bell boys for the rest of the stay weren't as great as booker, sometimes they didn't even offer to help with our bags. The service we got from the one help that TUESDAY night we checked in was awesome. Every other night till Saturday morning was ehh... 

Would definitely book with this hotel again. But penthouse next time. We had gotten the deluxe suite with one bedroom, but I want to see what the penthouse has to offer. 

Ohh and this is a non smoking hotel.  Love that!",8.0,phary87,2015-02-03,,,7.4,1201
tripadvisor,"Anyone who goes to Miami knows the beach area is a complete rip off. Either the rooms are too small for the money u pay OR they charge u an arm and a leg. I needed to stay for a night and booked this hotel via Hotel Tonight. This is a rare find. 

The hotel seems to be brand new. They were still finishing up exterior painting. The hotel is on 21 & Collins. There are 2 hotels side by side that use the same lobby and check in so it can get a bit confusing. the location is excellent. A few blocks to Lincoln Mall and the beach but away from the craziness of it all. 

When I checked in they upgraded me to a Penthouse suite. The room was NICE around 700 sq. ft. Big with a full kitchen, dining area, living room with a L couch and comfy beds in the bed room. They had a illy coffee machine. There is a pool deck on top. The only issue I had was wifi as it would not work well in my room but worked great in the lobby. Wifi is free. I believe Valet is $35. 

Next time I am in Miami Beach area this hotel will top my list of hotels to stay in. If you get this below $200 dont even think about it. Book it.",10.0,VCG,2015-02-08,,Solo,7.4,1201
tripadvisor,The room itself is fine with plenty of space. The service for a $600+/night hotel is a joke. The front desk ladies have such an attitude and the valet is so unorganized. It took us more than 30 minutes to get our car out of valet and nobody knew what they were doing. This is a three star hotel at best on a good night. Will never spend another dime here again.,4.0,Meli5718,2015-02-14,,,7.4,1201
tripadvisor,This new hotel was reasonably priced and in the center of South Beach. Beautiful new rooms and a good price. Great rooftop pool and friendly staff. A must. Plenty of cool restaurants in the area. All in walking distance. One block from the beach.,10.0,rogermussenden,2015-03-03,,Group,7.4,1201
tripadvisor,"Never got any sleep   Its located above loud clubs and bars that blast music non  stop.     The loudest hotel ever
Dont stay here   Wayyyyyyyyyyy noisey     Save ypur ears   Not worth it here    To louddddddddddddddddddddddddddddddddddd",2.0,Suemyr,2015-03-04,,,7.4,1201
tripadvisor,"Amazing rooms, good price, but the staff at check in was bazaar. Like they had never seen a computer. We tried to extend and they attempted to jack up our rate.  On a Tuesday. I travel miami often and understand weekends vs week days. Finally they agreed to charge the same rate but I booked another hotel. Can't fix stupid and that's what needs fixed here. The pool is roof top and nice but no service. Management needs to go back to training and this place will rock.",6.0,Andrew,2015-03-09,,Family,7.4,1201
tripadvisor,"If there is one thing you pull out of this review it would be this:  You don't need a hotel ON THE BEACH to have a great South Beach experience.  We came to the Boulan Hotel and immediately loved the location on 21st Street and Collins Ave.  Although this hotel doesn't sit on the physical beach, it is only across the street and offers full service. 

There are so many things going for this hotel that I just have to share.  We arrived on Monday night for our 2 night stay and were greeted by 2 doorman that could not have been more nice.  Even though we only had one bag, they offered assistance and gave us a friendly and warm welcome.  We checked in at the desk where they assigned our rooms, explained the hotel services and even included complimentary breakfast for our stay.  At first I thought it was strange that the restaurant entrance was around the corner (The Orange Blossom) but when we actually went, we loved the decor as well as the food.  Simply charming!  

When we checked into our room we couldn't believe this was their basic room.  Our room was located on the 2nd floor (208) and when you walk in, you are walking into what is essentially a one bedroom apartment!  The entry way has a guest bath and you walk into a huge living room and full size kitchen.  The modern clean design was fun and spirited with pops of color, art and a contemporary feel.  It was recently renovated and the finishes were fantastic.  The bedroom featured a king size bed and there was a balcony/patio that could be accessed either from the bedroom or the living room.  There are 2 large flat screens, a Bluetooth stereo to play your music and free WiFi.  

The bathroom was pretty awesome and featured beautiful full marble floors and walls, a very large shower with rain shower fixtures and a separate deep soaking bathtub.  There are his and his sinks and plenty of closet space that is fit for a long term stay.  The bathrobes, bath amenities, full size mirrors and spacious layout we all thoughtful and appreciated.  

The hotel has a great pool on the rooftop that is just beautiful with great views.  There is plenty of seating and great for lounging.  

The only slightly odd observation is that the hotel still uses hard keys compared to the electronic locks you see in most hotels.  It doesn't really matter or affect ones stay, it was just something that I noticed.  The only true bad thing about my stay was the fact that I had to leave.  I will definitely be back!",10.0,marcanthonyc,2015-03-10,,Solo,7.4,1201
tripadvisor,"My wife and I enjoy South Beach and we chose the suites at the Boulan because it was our first vacation with our daughter.  The room was large, comfortable and very attractive.  The location is fantastic and while not directly on the beach, it is a two-minute walk away with beach service included.  The staff was very helpful and very pleasant -- they really enhanced our stay.  

A few tips: Not all of the rooms have cooktops, bathtubs, or washer/dryers.  If this is important to you -- as it was to us -- make sure that the room you request has them.  In hindsight it was our mistake but I wish we had realized that our room did not have those things.  

Great location, great rooms, and great service.  Highly recommend.",10.0,Manuel V,2014-07-09,,Family,7.4,1201
tripadvisor,The Boulan  was a perfect hotel very spacious and comfortable it was only a 5 min. Walk to all the shopping and restaurants and the beach was right across the street from our hotel. It was a good choice.,8.0,dpdbny,2014-07-15,,Family,7.4,1201
tripadvisor,"I was excited to celebrate my birthday in Miami with my girlfriends and decided to stay at the Boulan South Beach, and we were thoroughly disappointed. While the rooms were very large and comfortable, the customer service from the staff was terribly lacking. We had to call down to the front desk each day to have housekeeping bring fresh towels to the room, and the restaurant affiliated with the hotel was over priced for the food selection. The location was okay, at best, as it was not as close to Ocean drive at we thought, this was our 1st time in South beach and we were not very familiar with the area. We did enjoy Adore night club on Friday night the music was perfect! However, we were turned away on Saturday night (by the huge intimidating guy at the door) because one of my girlfriends did not have heels on......Really? And he knew we were guests at the hotel because I showed him our key to no avail.... I would NEVER stay at the Boulan again I would rather spend a little more $$ and stay at the Clevelander Hotel...",6.0,Cynthia J,2014-07-16,,Group,7.4,1201
tripadvisor,"Having just returned from a week in Boulan South Beach  with my husband and 2 children and we were delighted with the space and decor of the 2 bed apt. it was very contemporary and glam and it was at the quieter end of South Beach..but the overall  service and feel  did not match the price tag or the beautiful decor! 
On our first night we realized that the blackout blind was missing in the master bedroom and the bathroom door was off its tracks too, .. We complained and moved the next day to a higher floor ( with all 7 suitcases,!!) and a bottle of wine was offered by way of an apology.  In the next room, the phones were not working, the ac was not working in the corridors on that floor at all.. The swimming pool area was not cleaned in the days we were there and the one pool lady obviously thought emptying the full ashtray she walked by several times  was not part of her job role.. what a shame that such a beautiful place is simply not being managed properly. Complimentary breakfast was a bonus in the restaurant next door! Loved the beach which is one block back and  the new beds/ umbrellas that the hotel provided for its guests and thanks the bell boys for their assistance and to the housekeeping team for alerting us to the fact, we had left medication in the fridge! All being said and done, we had a great stay in South Beach and Boulan.",6.0,debhh,2014-07-23,,Family,7.4,1201
tripadvisor,My room was right by 2 nightclubs and when I called the front desk to complain they wouid not move me to another room! The nightclubs here stay open till 5am. It's not fair I had to put up with this ! I can't believe the front desk would not move to to another room,2.0,Suemyr,2014-07-23,,,7.4,1201
tripadvisor,"I went with my friend and stayed in room 409.  The room was everything I was hoping for! 2 bathrooms - one powder an done full.  A washer/dryer room.  Marble floors throughout the entire property.  Kitchen was perfect and the glass table with the ability to expand was great for guests.  The terrace was from wall to wall, the entire width of the room.  Walk in closet was a great plus!

The rooftop pool could use a little more glamming up for sure, but it was not as nice as the room. They could also use a bar/food service up there because I got really hungry and thirsty and no one ever came.",10.0,Lissette R,2014-07-25,,Group,7.4,1201
tripadvisor,"Nice boutique-style hotel with some quirky decorations in the room.  Rooms are spacious with a kitchen and all the utensils.  Across the street from the beach and the room we were in had some nice views of the beach itself at night.  The rooftop pool area was very nice and well maintained (there were parties going on the length of the stay, it seemed) and the gym was small and quiet.",8.0,Jason M,2014-07-30,,Group,7.4,1201
tripadvisor,"This could be a wonderful hotel but there are some issues. Firstly, it very much feels like an apartment block. The bar&restaurant are separate from the main building and the pool is on the top floor. The reception staff are however very friendly. Onto the amenities:
Firstly, the pool area is quite small and there are only 4 double, shaded cabana beds. The single loungers around the pool are not shaded as there are no umbrellas. Also, during our 5 day stay the area was not cleaned once. There were dirty nappies, plastic bottles, used plasters, etc.. around the pool and the bins never emptied. 
If your rate includes breakfast you need to walk around the block to their small bar/restaurant by 10am. There is always a queue. The choice is very limited. There are 3 items: pancakes, yoghurt&granola or scrambled eggs with potatoes and 1 piece of toast. You choose either coffee or orange juice. The portions are very small.
The rooms at first looks great. They have an all white, designer look. Very spacious, separate living/kitchen area with separate toilet and washing/drying machine. Big fridge freezer with icemaker. Very large comfortable bed, 2 closets, and very large bathroom with rain shower (no bath).
BUT: the sofa bed is extremely uncomfortable. The fridge freezer is very loud so it keeps you awake during the night. The rain shower has very little pressure and the Wifi only works in the living area. The floors do not get swept so after 5 days it felt very dirty.
When you are paying 5* hotel prices you expect 5* service and amenities.
Either address the issues or drop your prices.",8.0,Msfluffy,2014-08-15,,,7.4,1201
tripadvisor,"We had an amazing stay at Boulan South Beach. The Staff was amazing, the rooms were so clean and beautiful. Was a bit loud but we got a good night sleep. There was a fire alarm that went off at about 3:00 AM, And we went down to the lobby and we were told that it was a false alarm. But it's a really great hotel. We stayed on the PH floor and it was beautiful. I would defence toy recommend this hotel.",10.0,Lucas V,2014-08-20,,Family,7.4,1201
tripadvisor,Boulan hotel is perfect . . . . . . . . . no issue at all . . . . . . . . . room is clean . . . . . . . . hotel is clean . . . . . . . . . . .staff is friendly . . . . . . . . perfect location on southbeach restaurant and bars all around the hotel . . . . . .taxi cabs always around . . . . . . .Walgreens 2 blocks away this is my new hotel.,10.0,Anthony3930,2014-08-27,,,7.4,1201
tripadvisor,"Had one studio and one deluxe suite. Very large and nice. Good beds. Quite location. 5-8 min walk to Lincoln. Great and serviceminded staff. Nice pool area at roof. Close to beach. 

If you expect 5 star hotel, this is not. It's more an apartment hotel. Light breakfast included for two pax pr. room. A bit borring breakfast if you stay their over days. Not so equipted kitchen, but for a easy meal it works. Had challenges to find hotel with great location, kitchen and two beds so no one needed to sleep at extra bed, so we was happy with our choice.",8.0,sten,2014-09-05,,,7.4,1201
tripadvisor,"We had a party of 4 so booked 2 rooms. One room was a normal 2 queens in the same room. Not mine. But visited and was average size with a kitchenette on one wall with a LARGE outdoor area. I stayed in a 1 bedroom apartment with one HUGE BIG OVERSIZED bathroom off the main bedroom and a second toilet near the front door. it had a double sized fold out couch which my travel friend slept on and he said was not very comfortable. I tried it for a few minutes and must admit not good. we complained to reception and they brought a mattress to place over it but to not benefit. they than delivered a single fold away which was the same but only smaller. I gave some feedback to management on checkout that they need to invest in some new and better fold outs. it came with breakfast in a nice eatery around the corner with a simple breakfast. it is one street back from the ocean but they have their own beach area with umbrellas and lounges at no extra cost. the hotel was clean and the staff were friendly. they were doing some works near the entrance which looks like it may become a bar/restaurant but no noise bothered us. Location. a few minute walk to all the great restaurants and shops. its not directly on the beach but you save some money by not being there. Look, good hotel in a great area and good price but get the bedding sorted.",6.0,aussiewill,2014-09-17,,Group,7.4,1201
tripadvisor,"We stayed in a 1 bedroom terrace suite recently during September of this year. The hotel was nice and with plenty of room for the 4 of us. The room was about 1100 sq feet with a huge bathroom with a large glass-door shower, separate tub, and dual sinks along with a separate enclosed toilet. The bedroom had a comfy king-size bed, 2 large closet spaces, and a huge flat screen tv mounted on the wall. The living room also had the same size flat screen tv mounted on the wall, 2 modern chairs and a pull out sofa couch (which was like laying on a rock) with access to a decent size terrace. The only problem with the terrace is the left over cigarette buds all over the floor and dirty, unwashed cushions lining the chairs. Unfortunately the terrace walls were too high to really get a view of the beach. There was a full kitchen with fridge, dishwasher, stove, microwave, kitchen table and even a wine chiller along with provided dishes, cups, and utensils. However, the fridge was basically a stocked mini bar and no free coffee or tea was provided which was odd. There was another bathroom with a poorly designed sink and even a washer and dryer in a closet next to the door. The place had a modern, urban feel to it and the decor was beautiful. They provided us with 2 free tickets to complementary breakfast at the Orange Blossom daily, a coupon for 15% off dinner at the Orange Blossom, and a ticket for 2 free chair rentals at the beach daily. The complementary breakfast at the Orange Blossom was very limited with 3 options (eggs, potatoes & toast, pancakes, or a yogurt parfait) and the service was terrible. The staff at the actual hotel were wonderful but the staff at the beach were very rude, unprofessional, and harassing. Unfortunately, they made a big seen when my friends and I wanted to move up from our second row section of chairs to the first row when the couple who was sitting there took all their stuff and left. After that highly embarrassing incident of the staff shouting at us and ""making their job difficult"" because we wanted a better view, we never used our complimentary beach chairs again. We did voice our concerns to the hotel management but nothing was done to pacify the ugly incident that occurred. All in all, the stay was pretty decent. The hotel was across from the beach and close to Lincoln road and Ocean Dr. We were able to walk to pretty much everywhere since we were on 21th and Collins. Although I was pleased with our stay, I don't think I will be returning for multiple reasons.",6.0,HelloJackieO,2014-09-29,,Group,7.4,1201
tripadvisor,"Stayed here for a long weekend away with 3 girlfriends.  Very nice stay.  Lovely accommodation and very spacious and comfortable rooms.  It's location is decent...off the beaten path, but not too far off.  Can take a taxi to wherever needed and even can walk, although it'd be a long walk, to restaurants and/or bars.  Staff were pleasant and helpful.  Would recommend if you want to stay somewhere comfortable, but don't want the party right on your doorstep.",8.0,Mom_II_Boys,2014-10-10,,Group,7.4,1201
tripadvisor,"I stayed here in the last week of August, the rest of my family received their deposit on check out but I am yet to receive mine. No one will give me contact details for Jimmy and it seems as though Jessica can't solve my issue as her only response is that my bank is holding the amount- even in my doubt I did call my bank and they had no clue as to what I was reffering to! I haven't even had a response from Jimena. Why have I had to go through numerous calls from the UK and numerous emails just to get money put back on my card!?!?!",2.0,jperry15,2014-10-15,,Family,7.4,1201
tripadvisor,"Great location, very helpful personnel everywhere. Large, clean rooms, fully equipped kitchen. Pool area really nice, quite and with great views. Beach Club included on best spot between Setai and We. Only issue was mattress on sofa bed. Will only work for children under 10. Highly recommended for families.",10.0,JojjeM,2014-11-05,,Group,7.4,1201
tripadvisor,"Many other reviewers have praised this place, and rightly so. To be clear, this is a boutique hotel, not a ""one-of-a-million-standardized-hotel-chain-experience"", which may not fit with everyone. Neither is it a hotel hiding behind the term ""boutique"" to cover for shabby service, run down rooms or alike. While it is not five star in my book, it is a very solid four star establishment. 

Among its many benefits are:
- great lounch area/open air atrium at lobby.
- really nice staff at the reception.
- enormous rooms (we hade one with a open plan kitchen+living room, separate bedroom, a guest toilet and a bath room (shower and bath tub) of the size of a NYC-studio, plus balcony).
- good sized pool on the roof, plus many sunbeds, a bar and a lounch area.
- great location, one block from the beach (which is on a nice and quieter part of it) plus walking distance to the main shopping street.

We travelled with our small kids and, for us, the hotel, the room and the location were perfect.

Now, there are some things to perhaps keep in mind (also to avoid being disappointed by the exaggerated five star classification):
- cleaning could have been better (not a big problem, we simply asked them to do it and problem solved, bit still...).
- kitchen works ok, but pots and pans are run down and there is a rather limited set of tableware.
- some of the furniture in the kitchen needed repair.
- the breakfast is served in a nearby café/resto (not a problem in itself), where service - compared to the hotel - is NOT impressive. The café also provides the room service at the hotel and, frankly, was not providing dishes of quality (we tried two salads for lunch and decided quickly not to do it again).
- the sun beds on the beach were pretty old and there was a ridiculous rule that guests from Boulqn could not use the sun beds closest to the ocean (although it hardly matters much, since it only implies an additional 10 meters to the waterfront).

Notwithstanding these ""issues"", I would recommend this place, especially for travellers with (small) kids. We would certainly stay at Boulan again, if/when returning to Miami.",8.0,joreSwedeinBrussels,2014-05-11,,Family,7.4,1201
tripadvisor,"I went with my family and stayed for almost one week in early april. First of all, the apartment was very spacious and fresh. Say goodbye to small hotel rooms! Specially if you travel with small kids you need enough room (since even if you want to, you cannot stay the whole day at the beach with the little ones). The location was great (close to beach and close to the shopping/city area). The swimming-pool on the roof was fabulous! It had stairs which is very handy for the kids. The service was super: the ""doormen"" in the lobby were very helpful and Alex + Jessica in the reception were super nice and service-minded in a warm, natural way.

Although my blessing words above, I do have some suggestions for improvement:
Better, attentive cleaning. Overall was the cleaning of our apartment just ok.
More tools in the kitchen: more plates, more cutlery etc. The kitchen equipment in our apartment was a little bit poor. 

If you are looking for a great spacious hotel in Miami South Beach - do not hesitate to book this hotel! I will definitely come back next year with my family.",8.0,AnnaK_voyages,2014-05-11,,Family,7.4,1201
tripadvisor,"I just spent one night at the hotel after coming back from Cuba. This hotel is actually many rooms in a very upscale condo high-rise. The room (actually a one bedroom condo) was amazing. It had a full kitchen, dining room table, sofa and side chairs, washer and dryer, powder room, king bed, and extremely large master bathroom. Why would anyone stay anywhere else when traveling to South Beach? Go ahead and book this hotel. You will be writing a great review after your stay.",10.0,Travel-from-GA,2014-05-22,,Couple,7.4,1201
tripadvisor,"The hotel is very  accommodating. The rooms are unbelievably amazing!!! Everything u need. Staff is super nice and the beach is right across the street. There were only a few things I would like them to do, for example it would  be nice if they would provide breakfast and lunch instead of only breakfast. And the hotels area on the beach needs to offer beverages, even if we have to purchase it on our own. But totally awesome hotel I would def recommend it to a friend.",8.0,Cindy N Luc N,2014-05-25,,Couple,7.4,1201
tripadvisor,"This is less a full service hotel, than a condo complex, with units that are rented out.  We had some issues from the get go - requesting towels and more sheets that never arrived.  2 out of 3 nights we had a 2:30 AM and a 3:30 AM fire alarm.  The first night, we trekked out to be told by the night front desk that there was no fire.  He couldn't have been less reactive to the alarm, just said, ""it's nothing"".  We didn't even bother getting out of bed for the second night.   This was totally disruptive.  I would imagine this happens frequently.

There is a club downstairs in the hotel, that is open until 4 or 5 am.  You will hear the bass and music in your hotel room if you are in rooms 210 or 209.  We had a pregnant woman in our group that was unable to sleep due to the bass pounding through the room, however, with a few drinks, the rest of the group was able to sleep through the noise.  (So this might depend on who is in your group!)  However, when we brought this issue up to the front desk, the manager was very gracious about moving us.

The rooms themselves are great - spacious and clean.  Perfect for a girls weekend for four.  The hotel is centrally located to the Setai, Delano, etc.  The pool lacks a bit - took about 30 minutes to get drinks up there, so we only went the once.  

Overall, we were underwhelmed by this hotel.  It was a great deal for what we got, and the day service was excellent.  However, the pool lacked, and the night manager wasn't helpful at all.",6.0,yolanda3268,2014-06-02,,Group,7.4,1201
tripadvisor,"I would not stay at this hotel again.

The hotel day staff was incredibly helpful and it's location a block away from the beach was great.  The young female manager was particularly helpful and very apologetic. The hotel is connected to a night club and it is very loud if you want to try and get some sleep. You have to get a room that is on a high floor. The fire alarm also went off on two nights (at 3:30 and 2:30 am) during our three night stay there. The night manager was of no help when we checked in and also when the alarm went off multiple times. 

The pool on the roof is okay. There are no cushions on the day beds and the towels were few and far between. We ordered a round of drinks and it took 45 minutes, and the drinks were not that good. The waitress was chatting with some guy the whole time and seemed otherwise engaged.

The room is the exception, as it's a full one bedroom apartment vs. a hotel room. There was plenty of space for me and three friends during our girls weekend and having one and a half bathrooms was also really nice.",4.0,Holly W,2014-06-02,,Group,7.4,1201
tripadvisor,"The hotel feeds the purpose. If you're looking for luxury and super comfort, it's not the one. But for me and my friends, we really enjoyed our stay there.. The location was very good; a block away from the beach + everything we needed was in walking distance. Their staff were simply amazing - all of them were super helpful and their recommendations were awesome.",8.0,Kareem_Ruhi,2014-06-03,,Group,7.4,1201
tripadvisor,"During our 3 night stay, there were two separate fire alarms on Thursady and Saturday in the middle of the night, one at 2:30AM and one at 3:30 AM. We had to run down 5 flights of stairs to go to the lobby, only for some rude front desk receptionist to tell us this was a false alarm and had to do with the club connected to the hotel. Aside from this, we received no apologies for being woken up in a frenzy two separate evenings. We also had issues with chairs for the beach. They only gave us 4, for a 6 person suite. Our phones in our room did not work as well, and we were told to use our cell phones if we needed anything from the front desk. While the room was modern and nice, the service was just so poor, I would definitely not stay there again. They also did not give us a late check out for after 12, and had NOWHERE to shower, no locker rooms, nothing. So we all ended up changing in the public restroom in the tiny lobby for about an hour or so before our departure. Also, the Happy Hour deal was a rip off, and took 30 minutes to get one drink, so we didn't have an opportunity to take advantage of the reduced pricing. They also screwed up our orders for both the food and drinks, and also ran out of foods for both breakfast and dinner (This was at Orange Blossom connected to the hotel)",2.0,Michelle D,2014-06-05,,Group,7.4,1201
tripadvisor,"I stayed at the Boulan this past weekend with 5 girlfriends for a bachelorette party. We stayed in the Luxury Two Bedroom Suite, and the room was great! Full kitchen, 2.5 bathrooms (one very large), huge terrace...it was exactly what we were looking for, + more. The rooftop pool was perfect, and the service at the pool was top notch (only good service we came across all weekend). The location of the hotel was ideal (right across the street from the Seagull & W), with easy access to the beach. 

We had two very big complaints. First- the room is advertised as a 6 person suite, which is how many people we had. So imagine our confusion when they only provided us with enough chairs at the beach for 4 people. We had to pay an extra $30 at the beach to get the additional two chairs. When we would ask at the front desk for 2 more chairs, they were rude and dismissive. They should 100% be providing a chair for each person in the room. 

The second complaint- we were there for 3 nights, and 2 of those nights the fire alarm went off! Not just an ordinary fire alarm, a VERY LOUD one, with a women speaking- ""Can I have your attention please, Can I have your attention please, a fire has been reported in the building, a fire has been reported in the building, please proceed to leave the building using the stairs, do not use the elevator...WOMP!! WOMP!! WOMP!! WOMP!!""...and was repeated many times. The first time it happened it was 4am in the morning, we all raced to get dressed, and had to run down the stairs. People were carrying screaming babies down the as well! When we got to the lobby, a hotel employee very nonchalantly was telling people it was a false alarm, someone smoked a cigarette in the adjoining nightclub, and we could all go back upstairs. He did not even apologize. When we went down the next morning, the people at the front desk didn't seem to care either, acting like it wasn't their problem. We asked for the 2 extra beach chairs as a sign of goodwill, and they refused. Two nights later, the same thing happened at 3am. Instead of racing downstairs, we stayed put to see if the alarm went off, which it did after about 4 minutes (talk about the boy who cried wolf). Again, we went down the next morning to talk to the people at the front desk, and again they were nasty and uncaring about the matter. 

Overall, the hotel is great, but I would not recommend this hotel to friends or family until they have the fire alarm situation worked out. Until they do, they should work on their customer service skills....people would feel a lot better about getting lurched out of bed in the middle of the night, if they felt like they were getting apologized to, and some sign of goodwill. Maybe they could have thrown us 2 extra beach chairs and my review would have been a 4/5? Who knows",6.0,Laura G,2014-06-05,,Group,7.4,1201
tripadvisor,"My family and I stayed for one week, the location was ideal along with the accommodations. We were welcomed upon arriving and every morning we were greeted with smiles. Any issues we had were addressed right away.  Our suite was somewhat of a condo which was roomy and very up to date in decor. Only a two minute walk to the beach and a roof top pool which was very private and the feeling of VIP treatment. I would highly recommend this property for reasons like safety, location and customer service. The staff are always there to help with any inquiries. Ask for Alex, Jimena, Samantha, Rick and Armando.  We miss you already!!!! :) Lets not forget Gloria in housekeeping, lovely lady!!",10.0,Josie569,2014-06-07,,Family,7.4,1201
tripadvisor,"On the quiet end of South Beach, perfect for families.  Just a short distance to the beach and the rooftop pool is amazing. Many great restaurants to chose from. The rooms are spacious and modern, so maybe not ideal for small children but great for families with Tweens and teenagers.  We got 2 rooms, one for me and my husband and the other for my mom and the kids.  Our room was larger than a studio apartment in Brooklyn. One large bedroom suite with separate kitchen and living area, wow! We could have gone with one room but the space was nice to have. It could also be great for couples because the terraces are amazing... A must stay!",8.0,Cocolenik,2014-06-09,,,7.4,1201
tripadvisor,"Let me just say I have been to South beach many times and stayed in may places ranging from small dark seedy hotels on ocean drive that look great in photos and end up being litetally holes in wall to very beautiful suites and condos ranging from the Eden Rock to SLS...but the Boulan is by far my new favorite. I usually have to find 2 small rooms in pet friendly hotels or a large expensive 2 bdrm condo for my boyfriend and I and his family...but this time Iucked upon Boulan...Gorgeous, reasonably priced, pet friendly, clean, modern, and the pool on the roof is gorgeous. Check in was easy...as well as check out...The room was huge and was a king and a queen sofa bed suite that could be separated with pull doors for privacy for both couples...It was 1 1/2 bath...perfect for going out with a group...and the master bath..holy cow...amazing...I took three showers just because the rain shower was so amazing. The only downside was that there wasnt free coffee and breakfast wasnt really breakfast. 
The beds were comfy and there was a full kitchen complete with frigde dishes and microwave..even oven. It was close to everything and cabs were easy. From now on Boulan is my only choice in south beach. AMAZING time. Thank you Boulan for changing my perception of South beach hotels",10.0,Kseascaper,2014-06-09,,Couple,7.4,1201
